subject,trial,movement,data_leg,variable,net,positive,negative
FAILT08,FAILT08_SDP08,sdp,pivot,pro_sup_moment,-0.094880483,0,-0.094880483
FAILT08,FAILT08_SDP08,sdp,pivot,mtp_angle_moment,-0.0851675,0,-0.0851675
FAILT08,FAILT08_SDP08,sdp,pivot,wrist_flex_moment,0.11577804,0.117480509,-0.001702469
FAILT08,FAILT08_SDP08,sdp,pivot,wrist_dev_moment,-0.484608645,0,-0.484608645
FAILT08,FAILT08_SDP09,sdp,nonpivot,hip_flexion_moment,3.828635609,28.59668591,-24.7680503
FAILT08,FAILT08_SDP09,sdp,nonpivot,hip_adduction_moment,-65.91161278,5.913541298,-71.82515408
FAILT08,FAILT08_SDP09,sdp,nonpivot,hip_rotation_moment,1.327299391,6.541831466,-5.214532075
FAILT08,FAILT08_SDP09,sdp,nonpivot,lumbar_extension_moment,40.01460135,40.72592429,-0.711322942
FAILT08,FAILT08_SDP09,sdp,nonpivot,lumbar_bending_moment,7.582125846,13.51474795,-5.932622099
FAILT08,FAILT08_SDP09,sdp,nonpivot,lumbar_rotation_moment,0.815394317,6.707035152,-5.891640835
FAILT08,FAILT08_SDP09,sdp,nonpivot,knee_angle_moment,-19.66320941,24.3476032,-44.01081262
FAILT08,FAILT08_SDP09,sdp,nonpivot,arm_flex_moment,5.424884733,5.424884733,0
FAILT08,FAILT08_SDP09,sdp,nonpivot,arm_add_moment,9.629677117,9.629677117,0
FAILT08,FAILT08_SDP09,sdp,nonpivot,arm_rot_moment,-1.720413083,0.032950405,-1.753363488
FAILT08,FAILT08_SDP09,sdp,nonpivot,ankle_angle_moment,-72.6866499,1.791161202,-74.4778111
FAILT08,FAILT08_SDP09,sdp,nonpivot,elbow_flex_moment,4.394042143,4.394042143,0
FAILT08,FAILT08_SDP09,sdp,nonpivot,subtalar_angle_moment,22.61539776,22.71551416,-0.100116407
FAILT08,FAILT08_SDP09,sdp,nonpivot,pro_sup_moment,-0.027571116,0.004082449,-0.031653565
FAILT08,FAILT08_SDP09,sdp,nonpivot,mtp_angle_moment,-0.086497266,0,-0.086497266
FAILT08,FAILT08_SDP09,sdp,nonpivot,wrist_flex_moment,0.303690569,0.303690569,0
FAILT08,FAILT08_SDP09,sdp,nonpivot,wrist_dev_moment,-0.381747636,0,-0.381747636
FAILT08,FAILT08_SDP09,sdp,pivot,hip_flexion_moment,1.356073485,18.60514723,-17.24907374
FAILT08,FAILT08_SDP09,sdp,pivot,hip_adduction_moment,-58.51430799,3.714678358,-62.22898635
FAILT08,FAILT08_SDP09,sdp,pivot,hip_rotation_moment,-3.887882559,4.585787442,-8.473670001
FAILT08,FAILT08_SDP09,sdp,pivot,lumbar_extension_moment,40.01460135,40.72592429,-0.711322942
FAILT08,FAILT08_SDP09,sdp,pivot,lumbar_bending_moment,7.582125846,13.51474795,-5.932622099
FAILT08,FAILT08_SDP09,sdp,pivot,lumbar_rotation_moment,0.815394317,6.707035152,-5.891640835
FAILT08,FAILT08_SDP09,sdp,pivot,knee_angle_moment,15.38307898,25.34467862,-9.961599641
FAILT08,FAILT08_SDP09,sdp,pivot,arm_flex_moment,6.432870878,6.432870878,0
FAILT08,FAILT08_SDP09,sdp,pivot,arm_add_moment,7.744620561,7.744620561,0
FAILT08,FAILT08_SDP09,sdp,pivot,arm_rot_moment,-1.96411349,0,-1.96411349
FAILT08,FAILT08_SDP09,sdp,pivot,ankle_angle_moment,-51.80908022,1.059769049,-52.86884927
FAILT08,FAILT08_SDP09,sdp,pivot,elbow_flex_moment,4.516961293,4.516961293,0
FAILT08,FAILT08_SDP09,sdp,pivot,subtalar_angle_moment,13.37230669,13.7240049,-0.351698202
FAILT08,FAILT08_SDP09,sdp,pivot,pro_sup_moment,-0.091186751,0,-0.091186751
FAILT08,FAILT08_SDP09,sdp,pivot,mtp_angle_moment,-0.090250028,0,-0.090250028
FAILT08,FAILT08_SDP09,sdp,pivot,wrist_flex_moment,0.150094027,0.151071858,-0.000977831
FAILT08,FAILT08_SDP09,sdp,pivot,wrist_dev_moment,-0.499872052,0,-0.499872052
FAILT08,FAILT08_SDP10,sdp,nonpivot,hip_flexion_moment,-8.846930473,22.30565348,-31.15258396
FAILT08,FAILT08_SDP10,sdp,nonpivot,hip_adduction_moment,-63.1880303,7.323123997,-70.5111543
FAILT08,FAILT08_SDP10,sdp,nonpivot,hip_rotation_moment,-1.328143653,4.346759906,-5.674903559
FAILT08,FAILT08_SDP10,sdp,nonpivot,lumbar_extension_moment,44.33280771,46.06092189,-1.728114176
FAILT08,FAILT08_SDP10,sdp,nonpivot,lumbar_bending_moment,-2.81845717,9.369211522,-12.18766869
FAILT08,FAILT08_SDP10,sdp,nonpivot,lumbar_rotation_moment,0.265223763,5.884010335,-5.618786571
FAILT08,FAILT08_SDP10,sdp,nonpivot,knee_angle_moment,-3.226642493,27.7122398,-30.93888229
FAILT08,FAILT08_SDP10,sdp,nonpivot,arm_flex_moment,4.424596632,4.424596632,0
FAILT08,FAILT08_SDP10,sdp,nonpivot,arm_add_moment,8.074675466,8.074675466,0
FAILT08,FAILT08_SDP10,sdp,nonpivot,arm_rot_moment,-1.302298374,0.055045676,-1.35734405
FAILT08,FAILT08_SDP10,sdp,nonpivot,ankle_angle_moment,-74.59116231,0.258427935,-74.84959024
FAILT08,FAILT08_SDP10,sdp,nonpivot,elbow_flex_moment,4.157303105,4.157303105,0
FAILT08,FAILT08_SDP10,sdp,nonpivot,subtalar_angle_moment,20.77387747,20.88209609,-0.108218615
FAILT08,FAILT08_SDP10,sdp,nonpivot,pro_sup_moment,-0.011834859,0.007304651,-0.01913951
FAILT08,FAILT08_SDP10,sdp,nonpivot,mtp_angle_moment,-0.078022725,0,-0.078022725
FAILT08,FAILT08_SDP10,sdp,nonpivot,wrist_flex_moment,0.311444215,0.311444215,0
FAILT08,FAILT08_SDP10,sdp,nonpivot,wrist_dev_moment,-0.321918473,0,-0.321918473
FAILT08,FAILT08_SDP10,sdp,pivot,hip_flexion_moment,-1.462763056,18.62498953,-20.08775258
FAILT08,FAILT08_SDP10,sdp,pivot,hip_adduction_moment,-44.3378783,3.296094134,-47.63397243
FAILT08,FAILT08_SDP10,sdp,pivot,hip_rotation_moment,-4.223837014,2.851459441,-7.075296455
FAILT08,FAILT08_SDP10,sdp,pivot,lumbar_extension_moment,44.33280771,46.06092189,-1.728114176
FAILT08,FAILT08_SDP10,sdp,pivot,lumbar_bending_moment,-2.81845717,9.369211522,-12.18766869
FAILT08,FAILT08_SDP10,sdp,pivot,lumbar_rotation_moment,0.265223763,5.884010335,-5.618786571
FAILT08,FAILT08_SDP10,sdp,pivot,knee_angle_moment,12.17442277,21.72424267,-9.549819898
FAILT08,FAILT08_SDP10,sdp,pivot,arm_flex_moment,5.328668263,5.328952496,-0.000284233
FAILT08,FAILT08_SDP10,sdp,pivot,arm_add_moment,7.619373719,7.619373719,0
FAILT08,FAILT08_SDP10,sdp,pivot,arm_rot_moment,-1.494936316,0,-1.494936316
FAILT08,FAILT08_SDP10,sdp,pivot,ankle_angle_moment,-40.98187001,0.986674409,-41.96854442
FAILT08,FAILT08_SDP10,sdp,pivot,elbow_flex_moment,3.988748207,3.988748207,0
FAILT08,FAILT08_SDP10,sdp,pivot,subtalar_angle_moment,11.06761201,11.5432368,-0.475624791
FAILT08,FAILT08_SDP10,sdp,pivot,pro_sup_moment,-0.074202156,3.25E-05,-0.074234619
FAILT08,FAILT08_SDP10,sdp,pivot,mtp_angle_moment,-0.081733491,0,-0.081733491
FAILT08,FAILT08_SDP10,sdp,pivot,wrist_flex_moment,0.141375794,0.143949401,-0.002573607
FAILT08,FAILT08_SDP10,sdp,pivot,wrist_dev_moment,-0.426952331,0,-0.426952331
FAILT09,FAILT09_SDP02,sdp,pivot,hip_flexion_moment,-3.720796828,15.04304863,-18.76384546
FAILT09,FAILT09_SDP02,sdp,pivot,hip_adduction_moment,-49.58982278,1.681152313,-51.27097509
FAILT09,FAILT09_SDP02,sdp,pivot,hip_rotation_moment,-0.718094202,3.751161752,-4.469255954
FAILT09,FAILT09_SDP02,sdp,pivot,lumbar_extension_moment,20.03067597,22.93655683,-2.905880864
FAILT09,FAILT09_SDP02,sdp,pivot,lumbar_bending_moment,12.83847401,14.12150007,-1.283026062
FAILT09,FAILT09_SDP02,sdp,pivot,lumbar_rotation_moment,0.554710463,5.775631153,-5.22092069
FAILT09,FAILT09_SDP02,sdp,pivot,knee_angle_moment,6.354255809,13.54692508,-7.192669275
FAILT09,FAILT09_SDP02,sdp,pivot,arm_flex_moment,5.130239794,5.132265016,-0.002025222
FAILT09,FAILT09_SDP02,sdp,pivot,arm_add_moment,4.765774489,4.765774489,0
FAILT09,FAILT09_SDP02,sdp,pivot,arm_rot_moment,-1.761223465,0,-1.761223465
FAILT09,FAILT09_SDP02,sdp,pivot,ankle_angle_moment,-43.90250149,0.522096955,-44.42459845
FAILT09,FAILT09_SDP02,sdp,pivot,elbow_flex_moment,3.672329231,3.672329231,0
FAILT09,FAILT09_SDP02,sdp,pivot,subtalar_angle_moment,10.25311246,11.29313396,-1.040021501
FAILT09,FAILT09_SDP02,sdp,pivot,pro_sup_moment,-0.049078534,0,-0.049078534
FAILT09,FAILT09_SDP02,sdp,pivot,mtp_angle_moment,-0.051429969,0,-0.051429969
FAILT09,FAILT09_SDP02,sdp,pivot,wrist_flex_moment,0.219996974,0.220156689,-0.000159715
FAILT09,FAILT09_SDP02,sdp,pivot,wrist_dev_moment,-0.366150335,0,-0.366150335
FAILT09,FAILT09_SDP02,sdp,nonpivot,hip_flexion_moment,-5.083173816,9.869413943,-14.95258776
FAILT09,FAILT09_SDP02,sdp,nonpivot,hip_adduction_moment,-36.9455423,5.132610325,-42.07815263
FAILT09,FAILT09_SDP02,sdp,nonpivot,hip_rotation_moment,3.245528592,6.297699466,-3.052170874
FAILT09,FAILT09_SDP02,sdp,nonpivot,lumbar_extension_moment,20.03067597,22.93655683,-2.905880864
FAILT09,FAILT09_SDP02,sdp,nonpivot,lumbar_bending_moment,12.83847401,14.12150007,-1.283026062
FAILT09,FAILT09_SDP02,sdp,nonpivot,lumbar_rotation_moment,0.554710463,5.775631153,-5.22092069
FAILT09,FAILT09_SDP02,sdp,nonpivot,knee_angle_moment,-17.07638003,4.424833127,-21.50121316
FAILT09,FAILT09_SDP02,sdp,nonpivot,arm_flex_moment,3.981357114,3.981357114,0
FAILT09,FAILT09_SDP02,sdp,nonpivot,arm_add_moment,5.892035548,5.892035548,0
FAILT09,FAILT09_SDP02,sdp,nonpivot,arm_rot_moment,-1.607077353,0.009109939,-1.616187292
FAILT09,FAILT09_SDP02,sdp,nonpivot,ankle_angle_moment,-43.19469655,0.807777641,-44.00247419
FAILT09,FAILT09_SDP02,sdp,nonpivot,elbow_flex_moment,3.020590166,3.020590166,0
FAILT09,FAILT09_SDP02,sdp,nonpivot,subtalar_angle_moment,17.80987703,17.86931043,-0.059433406
FAILT09,FAILT09_SDP02,sdp,nonpivot,pro_sup_moment,-0.065143426,0,-0.065143426
FAILT09,FAILT09_SDP02,sdp,nonpivot,mtp_angle_moment,-0.051979339,0,-0.051979339
FAILT09,FAILT09_SDP02,sdp,nonpivot,wrist_flex_moment,0.117195394,0.120811686,-0.003616292
FAILT09,FAILT09_SDP02,sdp,nonpivot,wrist_dev_moment,-0.349946041,0,-0.349946041
FAILT09,FAILT09_SDP03,sdp,pivot,hip_flexion_moment,-2.106084971,15.57959,-17.68567497
FAILT09,FAILT09_SDP03,sdp,pivot,hip_adduction_moment,-41.78544866,2.046053311,-43.83150197
FAILT09,FAILT09_SDP03,sdp,pivot,hip_rotation_moment,2.461629717,5.595236134,-3.133606417
FAILT09,FAILT09_SDP03,sdp,pivot,lumbar_extension_moment,14.95998639,18.13813499,-3.178148604
FAILT09,FAILT09_SDP03,sdp,pivot,lumbar_bending_moment,9.244997731,11.07695082,-1.831953091
FAILT09,FAILT09_SDP03,sdp,pivot,lumbar_rotation_moment,0.81804755,7.053884068,-6.235836519
FAILT09,FAILT09_SDP03,sdp,pivot,knee_angle_moment,-3.960750071,7.25356094,-11.21431101
FAILT09,FAILT09_SDP03,sdp,pivot,arm_flex_moment,4.745552549,4.746332335,-0.000779786
FAILT09,FAILT09_SDP03,sdp,pivot,arm_add_moment,4.338859517,4.338859517,0
FAILT09,FAILT09_SDP03,sdp,pivot,arm_rot_moment,-1.545612337,0,-1.545612337
FAILT09,FAILT09_SDP03,sdp,pivot,ankle_angle_moment,-34.40278944,0.502601236,-34.90539068
FAILT09,FAILT09_SDP03,sdp,pivot,elbow_flex_moment,3.14984928,3.14984928,0
FAILT09,FAILT09_SDP03,sdp,pivot,subtalar_angle_moment,9.179024267,9.334234058,-0.155209791
FAILT09,FAILT09_SDP03,sdp,pivot,pro_sup_moment,-0.025645675,0.000746397,-0.026392072
FAILT09,FAILT09_SDP03,sdp,pivot,mtp_angle_moment,-0.047590341,0,-0.047590341
FAILT09,FAILT09_SDP03,sdp,pivot,wrist_flex_moment,0.224780084,0.224780084,0
FAILT09,FAILT09_SDP03,sdp,pivot,wrist_dev_moment,-0.291254894,0,-0.291254894
FAILT09,FAILT09_SDP03,sdp,nonpivot,hip_flexion_moment,-6.432767108,8.538758674,-14.97152578
FAILT09,FAILT09_SDP03,sdp,nonpivot,hip_adduction_moment,-31.98264066,5.42422638,-37.40686704
FAILT09,FAILT09_SDP03,sdp,nonpivot,hip_rotation_moment,1.008312959,4.549518928,-3.541205969
FAILT09,FAILT09_SDP03,sdp,nonpivot,lumbar_extension_moment,14.95998639,18.13813499,-3.178148604
FAILT09,FAILT09_SDP03,sdp,nonpivot,lumbar_bending_moment,9.244997731,11.07695082,-1.831953091
FAILT09,FAILT09_SDP03,sdp,nonpivot,lumbar_rotation_moment,0.81804755,7.053884068,-6.235836519
FAILT09,FAILT09_SDP03,sdp,nonpivot,knee_angle_moment,-14.36802123,3.820253791,-18.18827503
FAILT09,FAILT09_SDP03,sdp,nonpivot,arm_flex_moment,3.699154922,3.699154922,0
FAILT09,FAILT09_SDP03,sdp,nonpivot,arm_add_moment,4.989705767,4.989705767,0
FAILT09,FAILT09_SDP03,sdp,nonpivot,arm_rot_moment,-1.432264462,0.005534496,-1.437798958
FAILT09,FAILT09_SDP03,sdp,nonpivot,ankle_angle_moment,-32.64721168,0.94465811,-33.59186979
FAILT09,FAILT09_SDP03,sdp,nonpivot,elbow_flex_moment,2.579687336,2.579687336,0
FAILT09,FAILT09_SDP03,sdp,nonpivot,subtalar_angle_moment,11.95614487,12.02752803,-0.071383163
FAILT09,FAILT09_SDP03,sdp,nonpivot,pro_sup_moment,-0.036380622,0.0003684,-0.036749023
FAILT09,FAILT09_SDP03,sdp,nonpivot,mtp_angle_moment,-0.04739461,0,-0.04739461
FAILT09,FAILT09_SDP03,sdp,nonpivot,wrist_flex_moment,0.147635811,0.147922386,-0.000286575
FAILT09,FAILT09_SDP03,sdp,nonpivot,wrist_dev_moment,-0.280762022,0,-0.280762022
FAILT09,FAILT09_SDP04,sdp,pivot,hip_flexion_moment,-2.298858594,14.69914925,-16.99800784
FAILT09,FAILT09_SDP04,sdp,pivot,hip_adduction_moment,-40.97468962,2.590787012,-43.56547663
FAILT09,FAILT09_SDP04,sdp,pivot,hip_rotation_moment,2.698304987,6.147019306,-3.448714319
FAILT09,FAILT09_SDP04,sdp,pivot,lumbar_extension_moment,14.6167644,17.4035283,-2.7867639
FAILT09,FAILT09_SDP04,sdp,pivot,lumbar_bending_moment,6.363866499,8.74444298,-2.380576481
FAILT09,FAILT09_SDP04,sdp,pivot,lumbar_rotation_moment,0.74239913,6.216716594,-5.474317464
FAILT09,FAILT09_SDP04,sdp,pivot,knee_angle_moment,-6.878397773,7.972553877,-14.85095165
FAILT09,FAILT09_SDP04,sdp,pivot,arm_flex_moment,5.099976474,5.099976474,0
FAILT09,FAILT09_SDP04,sdp,pivot,arm_add_moment,4.826712595,4.826712595,0
FAILT09,FAILT09_SDP04,sdp,pivot,arm_rot_moment,-1.642281192,0,-1.642281192
FAILT09,FAILT09_SDP04,sdp,pivot,ankle_angle_moment,-47.95689347,0.461350186,-48.41824365
FAILT09,FAILT09_SDP04,sdp,pivot,elbow_flex_moment,3.362467497,3.362467497,0
FAILT09,FAILT09_SDP04,sdp,pivot,subtalar_angle_moment,13.46817741,13.64170798,-0.173530575
FAILT09,FAILT09_SDP04,sdp,pivot,pro_sup_moment,-0.043321644,0.002223426,-0.04554507
FAILT09,FAILT09_SDP04,sdp,pivot,mtp_angle_moment,-0.04842481,0,-0.04842481
FAILT09,FAILT09_SDP04,sdp,pivot,wrist_flex_moment,0.199486777,0.199486777,0
FAILT09,FAILT09_SDP04,sdp,pivot,wrist_dev_moment,-0.339551325,0,-0.339551325
FAILT09,FAILT09_SDP04,sdp,nonpivot,hip_flexion_moment,-5.871918356,9.667501666,-15.53942002
FAILT09,FAILT09_SDP04,sdp,nonpivot,hip_adduction_moment,-34.80021555,5.245630772,-40.04584632
FAILT09,FAILT09_SDP04,sdp,nonpivot,hip_rotation_moment,2.063394221,5.015652294,-2.952258073
FAILT09,FAILT09_SDP04,sdp,nonpivot,lumbar_extension_moment,14.6167644,17.4035283,-2.7867639
FAILT09,FAILT09_SDP04,sdp,nonpivot,lumbar_bending_moment,6.363866499,8.74444298,-2.380576481
FAILT09,FAILT09_SDP04,sdp,nonpivot,lumbar_rotation_moment,0.74239913,6.216716594,-5.474317464
FAILT09,FAILT09_SDP04,sdp,nonpivot,knee_angle_moment,-10.2165162,4.042318035,-14.25883424
FAILT09,FAILT09_SDP04,sdp,nonpivot,arm_flex_moment,4.076224771,4.076224771,0
FAILT09,FAILT09_SDP04,sdp,nonpivot,arm_add_moment,5.181912664,5.181912664,0
FAILT09,FAILT09_SDP04,sdp,nonpivot,arm_rot_moment,-1.637439769,0.00098761,-1.638427379
FAILT09,FAILT09_SDP04,sdp,nonpivot,ankle_angle_moment,-36.34366006,0.893238105,-37.23689816
FAILT09,FAILT09_SDP04,sdp,nonpivot,elbow_flex_moment,2.907740583,2.907740583,0
FAILT09,FAILT09_SDP04,sdp,nonpivot,subtalar_angle_moment,13.51910998,13.62031888,-0.101208903
FAILT09,FAILT09_SDP04,sdp,nonpivot,pro_sup_moment,-0.060950688,0.00214666,-0.063097348
FAILT09,FAILT09_SDP04,sdp,nonpivot,mtp_angle_moment,-0.049444269,0,-0.049444269
FAILT09,FAILT09_SDP04,sdp,nonpivot,wrist_flex_moment,0.109758032,0.11407368,-0.004315648
FAILT09,FAILT09_SDP04,sdp,nonpivot,wrist_dev_moment,-0.341116335,0,-0.341116335
FAILT09,FAILT09_SDP05,sdp,pivot,hip_flexion_moment,2.351851411,17.58440663,-15.23255522
FAILT09,FAILT09_SDP05,sdp,pivot,hip_adduction_moment,-39.9144019,2.185797656,-42.10019956
FAILT09,FAILT09_SDP05,sdp,pivot,hip_rotation_moment,1.076117763,5.73902326,-4.662905497
FAILT09,FAILT09_SDP05,sdp,pivot,lumbar_extension_moment,12.45828796,15.71374046,-3.255452497
FAILT09,FAILT09_SDP05,sdp,pivot,lumbar_bending_moment,11.07274301,11.92829624,-0.855553225
FAILT09,FAILT09_SDP05,sdp,pivot,lumbar_rotation_moment,0.650336221,6.140121864,-5.489785643
FAILT09,FAILT09_SDP05,sdp,pivot,knee_angle_moment,-2.326056977,9.418346266,-11.74440324
FAILT09,FAILT09_SDP05,sdp,pivot,arm_flex_moment,4.876454478,4.882231297,-0.005776819
FAILT09,FAILT09_SDP05,sdp,pivot,arm_add_moment,4.128390071,4.128390071,0
FAILT09,FAILT09_SDP05,sdp,pivot,arm_rot_moment,-1.5649051,0,-1.5649051
FAILT09,FAILT09_SDP05,sdp,pivot,ankle_angle_moment,-43.53663356,0.519268096,-44.05590166
FAILT09,FAILT09_SDP05,sdp,pivot,elbow_flex_moment,3.18803861,3.18803861,0
FAILT09,FAILT09_SDP05,sdp,pivot,subtalar_angle_moment,8.403646968,9.332493431,-0.928846463
FAILT09,FAILT09_SDP05,sdp,pivot,pro_sup_moment,-0.024813884,0.001032492,-0.025846376
FAILT09,FAILT09_SDP05,sdp,pivot,mtp_angle_moment,-0.047235813,0,-0.047235813
FAILT09,FAILT09_SDP05,sdp,pivot,wrist_flex_moment,0.229982605,0.229982605,0
FAILT09,FAILT09_SDP05,sdp,pivot,wrist_dev_moment,-0.293456648,0,-0.293456648
FAILT09,FAILT09_SDP05,sdp,nonpivot,hip_flexion_moment,-11.77445109,8.128771455,-19.90322255
FAILT09,FAILT09_SDP05,sdp,nonpivot,hip_adduction_moment,-33.37488045,5.75299276,-39.12787321
FAILT09,FAILT09_SDP05,sdp,nonpivot,hip_rotation_moment,0.67121291,4.729548573,-4.058335663
FAILT09,FAILT09_SDP05,sdp,nonpivot,lumbar_extension_moment,12.45828796,15.71374046,-3.255452497
FAILT09,FAILT09_SDP05,sdp,nonpivot,lumbar_bending_moment,11.07274301,11.92829624,-0.855553225
FAILT09,FAILT09_SDP05,sdp,nonpivot,lumbar_rotation_moment,0.650336221,6.140121864,-5.489785643
FAILT09,FAILT09_SDP05,sdp,nonpivot,knee_angle_moment,-9.354003749,5.521086284,-14.87509003
FAILT09,FAILT09_SDP05,sdp,nonpivot,arm_flex_moment,3.947358773,3.947358773,0
FAILT09,FAILT09_SDP05,sdp,nonpivot,arm_add_moment,5.058000087,5.058000087,0
FAILT09,FAILT09_SDP05,sdp,nonpivot,arm_rot_moment,-1.52036856,0.010114556,-1.530483117
FAILT09,FAILT09_SDP05,sdp,nonpivot,ankle_angle_moment,-38.67829303,0.674490556,-39.35278359
FAILT09,FAILT09_SDP05,sdp,nonpivot,elbow_flex_moment,2.513308503,2.513308503,0
FAILT09,FAILT09_SDP05,sdp,nonpivot,subtalar_angle_moment,14.66230646,14.75826651,-0.095960048
FAILT09,FAILT09_SDP05,sdp,nonpivot,pro_sup_moment,-0.03892659,0.000281045,-0.039207635
FAILT09,FAILT09_SDP05,sdp,nonpivot,mtp_angle_moment,-0.049027348,0,-0.049027348
FAILT09,FAILT09_SDP05,sdp,nonpivot,wrist_flex_moment,0.140594434,0.140726386,-0.000131952
FAILT09,FAILT09_SDP05,sdp,nonpivot,wrist_dev_moment,-0.284154145,0,-0.284154145
FAILT09,FAILT09_SDP06,sdp,pivot,hip_flexion_moment,-1.348096888,15.02575079,-16.37384768
FAILT09,FAILT09_SDP06,sdp,pivot,hip_adduction_moment,-45.924805,1.634304193,-47.55910919
FAILT09,FAILT09_SDP06,sdp,pivot,hip_rotation_moment,1.847823519,5.698321835,-3.850498316
FAILT09,FAILT09_SDP06,sdp,pivot,lumbar_extension_moment,9.514924986,13.17635897,-3.661433988
FAILT09,FAILT09_SDP06,sdp,pivot,lumbar_bending_moment,10.76299165,11.50242432,-0.739432674
FAILT09,FAILT09_SDP06,sdp,pivot,lumbar_rotation_moment,0.429814739,5.832025339,-5.4022106
FAILT09,FAILT09_SDP06,sdp,pivot,knee_angle_moment,-4.148096807,8.946646744,-13.09474355
FAILT09,FAILT09_SDP06,sdp,pivot,arm_flex_moment,5.164321223,5.164321223,0
FAILT09,FAILT09_SDP06,sdp,pivot,arm_add_moment,4.184203736,4.184203736,0
FAILT09,FAILT09_SDP06,sdp,pivot,arm_rot_moment,-1.697032951,0,-1.697032951
FAILT09,FAILT09_SDP06,sdp,pivot,ankle_angle_moment,-45.000452,0.478099169,-45.47855116
FAILT09,FAILT09_SDP06,sdp,pivot,elbow_flex_moment,3.291604096,3.291604096,0
FAILT09,FAILT09_SDP06,sdp,pivot,subtalar_angle_moment,11.66612798,11.84535551,-0.179227523
FAILT09,FAILT09_SDP06,sdp,pivot,pro_sup_moment,-0.044496136,0,-0.044496136
FAILT09,FAILT09_SDP06,sdp,pivot,mtp_angle_moment,-0.047826855,0,-0.047826855
FAILT09,FAILT09_SDP06,sdp,pivot,wrist_flex_moment,0.189607593,0.189607593,0
FAILT09,FAILT09_SDP06,sdp,pivot,wrist_dev_moment,-0.337721583,0,-0.337721583
FAILT09,FAILT09_SDP06,sdp,nonpivot,hip_flexion_moment,-0.938092617,13.56778875,-14.50588137
FAILT09,FAILT09_SDP06,sdp,nonpivot,hip_adduction_moment,-35.9115541,4.556659123,-40.46821323
FAILT09,FAILT09_SDP06,sdp,nonpivot,hip_rotation_moment,2.778685253,5.892063016,-3.113377763
FAILT09,FAILT09_SDP06,sdp,nonpivot,lumbar_extension_moment,9.514924986,13.17635897,-3.661433988
FAILT09,FAILT09_SDP06,sdp,nonpivot,lumbar_bending_moment,10.76299165,11.50242432,-0.739432674
FAILT09,FAILT09_SDP06,sdp,nonpivot,lumbar_rotation_moment,0.429814739,5.832025339,-5.4022106
FAILT09,FAILT09_SDP06,sdp,nonpivot,knee_angle_moment,-17.89988731,4.090527559,-21.99041487
FAILT09,FAILT09_SDP06,sdp,nonpivot,arm_flex_moment,4.226328695,4.226328695,0
FAILT09,FAILT09_SDP06,sdp,nonpivot,arm_add_moment,5.253510241,5.253510241,0
FAILT09,FAILT09_SDP06,sdp,nonpivot,arm_rot_moment,-1.658405563,0.009321125,-1.667726688
FAILT09,FAILT09_SDP06,sdp,nonpivot,ankle_angle_moment,-36.747615,0.927164347,-37.67477935
FAILT09,FAILT09_SDP06,sdp,nonpivot,elbow_flex_moment,2.787415653,2.787415653,0
FAILT09,FAILT09_SDP06,sdp,nonpivot,subtalar_angle_moment,13.43714446,13.50972608,-0.072581622
FAILT09,FAILT09_SDP06,sdp,nonpivot,pro_sup_moment,-0.05941359,0,-0.05941359
FAILT09,FAILT09_SDP06,sdp,nonpivot,mtp_angle_moment,-0.047744383,0,-0.047744383
FAILT09,FAILT09_SDP06,sdp,nonpivot,wrist_flex_moment,0.102452675,0.105965239,-0.003512564
FAILT09,FAILT09_SDP06,sdp,nonpivot,wrist_dev_moment,-0.331947299,0,-0.331947299
FAILT09,FAILT09_SDP07,sdp,nonpivot,hip_flexion_moment,-6.777396524,11.32925401,-18.10665053
FAILT09,FAILT09_SDP07,sdp,nonpivot,hip_adduction_moment,-39.35908973,4.327386663,-43.6864764
FAILT09,FAILT09_SDP07,sdp,nonpivot,hip_rotation_moment,4.705112131,7.790473349,-3.085361218
FAILT09,FAILT09_SDP07,sdp,nonpivot,lumbar_extension_moment,16.58914478,20.52572008,-3.936575304
FAILT09,FAILT09_SDP07,sdp,nonpivot,lumbar_bending_moment,2.819639522,5.597746014,-2.778106491
FAILT09,FAILT09_SDP07,sdp,nonpivot,lumbar_rotation_moment,0.557061133,5.66080285,-5.103741717
FAILT09,FAILT09_SDP07,sdp,nonpivot,knee_angle_moment,-14.16038307,6.509950484,-20.67033355
FAILT09,FAILT09_SDP07,sdp,nonpivot,arm_flex_moment,4.337260322,4.337260322,0
FAILT09,FAILT09_SDP07,sdp,nonpivot,arm_add_moment,5.158590694,5.158590694,0
FAILT09,FAILT09_SDP07,sdp,nonpivot,arm_rot_moment,-1.794671015,0.001327392,-1.795998407
FAILT09,FAILT09_SDP07,sdp,nonpivot,ankle_angle_moment,-28.95258658,2.122750752,-31.07533733
FAILT09,FAILT09_SDP07,sdp,nonpivot,elbow_flex_moment,2.390967821,2.390967821,0
FAILT09,FAILT09_SDP07,sdp,nonpivot,subtalar_angle_moment,9.81219335,10.02325237,-0.211059016
FAILT09,FAILT09_SDP07,sdp,nonpivot,pro_sup_moment,-0.05430073,0.000101959,-0.054402689
FAILT09,FAILT09_SDP07,sdp,nonpivot,mtp_angle_moment,-0.04775295,0,-0.04775295
FAILT09,FAILT09_SDP07,sdp,nonpivot,wrist_flex_moment,0.098559762,0.102238981,-0.003679219
FAILT09,FAILT09_SDP07,sdp,nonpivot,wrist_dev_moment,-0.308929935,0,-0.308929935
